BrandID	BrandName	Count
2418588	Пами	5
76332	Пан	13
12	ПАН ОРЕШЕК	17
833816	Пан Строган	4
45348	Панагия	2
786102	Панда	61
1252191	ПандаБокс	2
2468343	Пандолио	5
64747	Панеттоне	27
48530	Панна	12
2229519	Панна Дольче	2
690566	Паннония	6
52970	Панорама	6
480289	Пантенол	9
2452921	Паолетти	12
720900	Паоло Ди Ликата	5
116986	Папа Сид	1
113066	ПаперПродуктДизайн	2
1317419	Папиллон	1
743533	Папилон	1
69458	Папильон	9
45351	Папио	3
105464	Папирус	102
2423211	Папия	9
707529	Папки для рисунков и чертежей	1
721772	Папки для труда	1
121146	Папричи	39
228571	Парад звезд	71
2448031	Парадиз	4
2467622	Парамонга	5
282919	Пареншер	4
43596	Парес Бальта	7
740682	Паретто	2
111954	Паркер	1
47892	Паркерс	3
49151	Парламент	14
788157	Парло	10
15075	Парма	2
37335	Пармакотто	27
1226320	Пармалат	8
125312	Пармеджано Реджано	3
125316	Пармезан	1
37501	Пармен	41
722765	Парментин	4
1824485	Парнас	4
120498	Парнас Агро	13
38832	Парнас-М	108
712283	Пародонтакс	1
7397	Пародонтол	24
45356	Паррас Эстейт	2
1793426	Партнер	37
789194	Парус	4
685956	Парфе Декор	17
40646	Парфэ	11
847818	Парфюмерия ХХI век	12
1307490	Пасифик	1
1194789	Паскаль Бушар	2
42284	Паскаль Жоливе	13
1194812	Паскуа	1
776322	Паскуаль	6
690628	Пасо Пондаль	1
51555	Пассим	72
753810	Пассоа	2
99422	Паста Деликата	18
2454259	Паста ди Мартино	10
1252205	Паста Реджа	6
757002	Паста Фреска	10
130124	Пастелла	4
142263	Пастерски	5
756964	ПастифичиоМорелли	36
125320	Пастор	3
53730	Пастораль	30
62450	Пастушок	7
1342248	Пата	3
45360	Патернина	2
2506308	Пати Бум	248
693496	Патиссон	25
64683	Патиссье	54
689690	Патриарш	29
78840	Патрон	4
2237936	Паулиг	4
859288	Паулино Мартин	1
45363	Паулус Риоха	2
65629	Паф	7
143400	ПАШТЕТ ДЕД МЯСОЕД	5
143404	ПАШТЕТ ОДЕССА	4
143430	ПАШТЕТ ПОЛЬША	4
1659389	Паюниеми	10
1202459	Педон	7
91231	Педрини	8
175205	Педро Карикондо/Амулен (Аргентина)	1
690554	Педро Ромеро	4
125324	Пейзан Бретон	9
45367	Пейрор	6
107615	Пейсео	11
38467	Пекарь	258
1283911	Пекинское Циндаоское Пиво	1
30470	ПЕЛЕ	6
45373	Пелегрино	7
789316	Пелигрин	90
27194	Пеликан	48
1689119	Пелион	6
74575	Пеллини	4
1280727	Пельменный мастер	1
758743	Пельцман	2
12537	Пемоксоль	25
12944	Пемолюкс	109
293763	Пемолюкс Бреф Прил	1
463	Пемос	63
295990	Пемосупер	3
45381	Пена де Пату	3
722647	Пеналы ненаполненные	1
2427186	Пенальба Лопес	1
85464	Пенза (морож)	24
99695	Пенотти	1
723294	Пенсофал	35
45385	Пенфолдс	7
2721157	пепси	4
45388	Пер Патриарш	2
2467156	Первая Гильдия	5
103529	Первая Леди	1
13145	ПЕРВАЯ ЛИНИЯ	9
840906	Первый Термометровый Завод	14
1980103	Перекресток	346
142699	Перепелочка	5
1828798	Пересвет	35
771473	Перио	3
1212482	Перл Дропс	1
74580	Перланера	24
49890	Перлиер	22
125333	Перлине	2
142991	ПЕРМСКАЯ	13
737448	Перниготти	4
71154	Перниджотти	6
103531	Перони	6
2457032	Перони Хоней	4
690603	Перрен Э Фис	3
1197150	Перрье	5
12554	Персоль	2
3260150	персона	138
99739	Перспектива-триумф	16
30793	ПЕРУГИНА	1
41485	Перуччи	2
1571119	Перфект мусс	1
73425	Перфект Фит	3
1283922	Перша Приватна Броварня	2
64582	Першинъ	19
19671	ПЕРЫШКО	12
2717024	пестравка	3
791220	ПЕТ	25
729531	ПЕТ ЛАЙН	38
1238920	Петер Ларсен Каффе	10
43599	Петер Мертес	15
2426741	Петер Мертес ГмбХ	1
2732364	петербург	1
113904	Петербургская Традиция	8
49162	Петербургская широта	2
104238	Петербургский	9
2232386	Петербургский Кондитер	48
37829	Петербурженка	32
1269223	Петиллайн де Фрут	4
61741	Петмол	97
62465	Петмолино	18
2762054	Петр	1
752541	Петра	2
91270	Петра +	124
73426	Петрит	8
690607	Петриццио	1
108194	Петро Пак	1
22665	Петровская слобода	26
3400040	петровские нивы	52
52172	Петрогранд	18
28389	Петродиет	112
755041	Петролан	3
490767	Петропан С-Пб.	5
785657	Петропен	73
2767986	Петросалат	30
50150	Петрофаск	20
40027	Петрохлеб	62
39098	Петрохолод	212
853400	ПЕТСОВЕТ	4
59856	Пец	12
2236044	Пеццини	28
758769	Печагин	6
21407	ПЗБФ	1149
1763597	пиво	30
2236387	Пиджеон	1
127824	Пиди	3
2447209	Пидигри	1
99500	Пиемонтейс	11
729795	Пик	7
98771	Пик-Ник	6
65027	Пикадор	46
1317318	Пикандин	1
66	ПИКАНТА	164
97154	Пикен Пак	8
2421339	Пикки	9
173842	ПИКМАЙА	3
39893	Пикник	40
53831	Пикник без хлопот	13
768720	Пикник Клаб	4
37985	Пикник(сопут)	8
686691	Пикничок	27
1685287	Пикнэко	11
690609	Пикпуль	1
1693332	Пиллипус	1
792837	Пилот	3
103544	Пилснер	6
91439	Пимпернел	2
128635	Пингвин	8
109294	Пингвиненок Понго	4
2715646	пино	2
792879	Пино де Шарант	7
116207	Пинта	1
133413	Пионер	3
1259098	Пипармунди	1
94406	Пипи Баббл	3
125217	Пир-Пак	4
735314	Пирамида Открытий	18
810743	Пират	2
5727	Пираты	3
49896	Пираты Карибского моря	5
759936	ПирГора	2
104833	Пироман	29
793116	Пиромания	62
793158	Пироснаб	4
457164	ПирОткрытий	6
37587	Пискаревский	85
1679387	Писти	1
103551	Пит	10
37837	Пит-Продукт	99
1773436	Питер	7
45301	Питер Леманн	2
45403	Питер Сишель	1
2500443	Питер Фрост	2
758989	Питерское	6
2458819	Питерское мороженое	1
673277	ПИФАГОР	215
1325654	Пиццетони де Чекко	1
1221428	Пиццоли	6
44401	Пичини	11
50320	Пищевик	52
2252094	ПК Северный	1
2274894	ПКФ Игрушки	92
175207	ПКФ ППК Северский	2
175214	ПКФ Северский/Виноградная гроздь	4
674831	Плаза дель Соль	49
45415	Плазир де Мерль	3
672459	Плазма	2
116210	Плазмас	11
1340325	Плам Сноу	6
2436552	Пламенный мотор	3
45419	Планета	9
2221953	Планета Витаминов	6
40897	Планета Здоровья	9
1574896	Планета Органика	4
83257	Плант	4
1194885	Плантагенет Вайнс	3
45423	Плантазе	3
1238954	Плантер	3
753196	Пластекс	18
1248462	ПЛАСТИК	14
54493	Пластик-Центр	257
775105	Пластика	1
794081	ПЛАСТМАСЫЧ	11
792219	Платан	2
34201	ПЛАТКИ НОСОВЫЕ БУМАЖНЫЕ PREMIAL	1
28573	ПЛЕЗА	10
45427	Плезанс	10
1796019	Плейдорадо	1
1214247	Плеймобил	15
136982	Плейти	6
795203	ПЛИНТЭКС	22
39841	Плиска	2
455360	ПЛИТОНИТ	41
50363	ПЛП	17
1672628	Плэйгро	3
439747	Плэйдорадо	217
45438	Плюи де Ор	4
4145	Плюсонда	3
20	ПЛЯЖ	17
82448	ПМК	14
51448	По ди Полли	2
1314592	ПО ЗАКАЗУ Т3С	7
101091	По-вкусу	32
880624	ПО-МА	25
48109	По-Мурмански	6
68134	По-тюрингски	3
69803	Победа	93
150355	ПОД	7
163104	ПОДАРОК	3
1661855	Подвесные пульты	6
45444	Подджезе	2
690620	Подере Иль Фальконайо	3
45448	Поджо аль Тезоро	2
103565	Подковань	3
3336293	ПОДОЛЬСК-АРТ-ЦЕНТР	52
39711	Подравка	20
2261896	Подружки.ру	1
1194786	Подрум Александрович	3
787516	Подставки для книг	1
1691044	Поинт	3
3517971	поиск	945
79853	Покровский	14
1193145	Пол Клемент	2
1194944	Пол Хоббс	6
684063	Пол-мак	119
54490	Полар	122
87833	Полар Бриз	3
78843	Полар(ликер)	2
675086	Полезные Продукты	23
799002	Полента Вальсугана	5
834005	Полесский	2
41335	Полесье	773
102238	Полет	11
484122	ПОЛИ-Р	19
3475333	ПОЛИАЭРПАК	1
1690055	ПОЛИГРАФ	1
92787	Полиграфика	1035
1756765	Полиграфсоюз	37
145147	Полимербыт	496
451557	Полимербытхим	1
39373	Полином	76
75112	Полион	8
472044	Полипакс	6
2471503	Полисорб	3
1770265	Политехнология	8
6000	Политра	1
1222804	Полифлора	129
1269944	Поломари	2
79856	Полонез	4
2471583	Полотенце	8
143370	ПОЛТАВЧАНКА	5
668200	ПОЛТЕКС	3
63214	Полтино	1
45296	Поль Бланк	3
863837	Поль Гоэрг	3
738061	Поль Жиро	5
139399	Поль Роже	8
100177	Полька	44
48500	Полюстрово	47
28602	ПОЛЮШКО	7
28530	ПОЛЯНА ЗДОРОВЬЯ	3
2748173	Поляндрия	45
141370	Полярная Экспедиция	3
37320	ПоМа	217
45463	Помал	2
1693707	Поми	1
78522	Помидорка	31
28265	Помидорье	24
99697	Помито	3
45467	Поммар	1
45469	Поморие	6
1693711	Помощница	115
45476	Пон де Форт	2
43602	Понграз	2
830357	Поннат	4
82457	Понс	14
63609	Понт	1
851664	Понти	4
94412	Поп	8
713312	Поп Пикси	2
241572	Поплавки MIDDY	100
113694	Поппенбургер	3
102246	Поппис Твистс	3
1292236	Портал	2
50633	Портмерион	3
108227	Порто Алегре	4
2254571	Порто Круз	2
108238	Порто Посаш	3
2448045	Порто Россо	3
108242	Порто Седру	3
108246	Порто Терраш	3
45483	Портобелло	2
38711	Портти	37
41644	Порциони	7
50590	Посейдон	89
102223	Посиделкино	38
103570	Постбрауэрай	4
82466	Постное	2
1283935	Пострижинске	1
1656776	Посуда	88
1676109	Посуда нерж.сст.	3
2245776	Потапычъ	2
825175	Потеха	2
32524	Поцелуй лета	5
691864	Прабан на Ленна	1
2246069	Правило салата	15
2455923	Правильное молоко	6
45487	Прадио	3
94418	Прадис лайт	6
103574	Пражечка	9
792224	Пражский мост	3
331520	ПРАЗДНИК	24
2273128	Праздник Флинстоунов	1
2737592	Прайд	49
25461	Прайс-лист АТАБА	1
821032	ПРАКТИК	31
836612	Предгорье Кавказа	7
86787	Предпортовая	4
755927	Презент	11
52802	Президент	5
38122	Прелесть	133
802608	Прем-В	1
1259156	Премиа	5
105466	Премиал	2
32531	Премиум	31
69277	Премиум (консерв)	5
1275739	Премиум (овощи)	1
32530	Премиум-Винотерапия	10
38358	Премьер	20
457228	Премьер игрушка	47
105908	Премьер Солюшнс	3
39590	Премьер(соп)	182
802617	Премьер-Игрушка	11
331930	Премьер-Тойс	2
2254706	Преображение	1
121747	Преображенское ПрМК	1
37988	Престиж	83
127807	Престиж (бакал)	3
747691	Претти Долл	5
93757	ПреттиКэт	4
741945	Преферанс	1
110717	При-Вэш	1
524357	Привет	42
256156	Прикормка MARCEL	1
13531	Прил	26
722821	Прим Пом	1
51988	Прима	13
2237674	Прима Кат	10
40214	Прима Пак	2
680477	Примавера	54
45495	Примаверина	4
245596	Приманки ARBOGAST	244
247022	Приманки BOOYAH	155
247570	Приманки COTTON CORDEL	145
252590	Приманки CREEK CHUB	23
259820	Приманки EXCALIBUR	18
259695	Приманки HEDDON	119
241982	Приманки LUHR JENSEN	68
249449	Приманки REBEL	130
45500	Приматерра	3
103581	Приматор	6
722767	Примеале	28
45504	Пример Амор	4
2222339	Примор	8
107975	Примула	7
2252694	Примус	2
62477	Приневское	14
96892	Принир	5
30595	ПРИНСЕН	3
38600	Принц	11
30486	ПРИНЦ ЛЕБО	19
1192318	Принц фон Пройссен Вайнкеллерай	1
37200	Принц Шармак	3
62029	Принц-Данон	5
13536	Принцесса	258
3361782	Принцесса вкуса	16
21815	Принцесса Гита	40
31971	Принцесса Канди	36
21818	Принцесса Нури	85
26418	Принцесса Ява	38
111259	Принципато Ди Лючедио	6
1191216	Принчипе	5
45510	Принчипе ди Корлеоне	4
2426673	Принчипе Корсини белое	1
2227344	Принчипе Корсини красное	5
2228796	Принчипи	1
3292775	ПРИОРИТЕТ	50
729307	Приотерм	2
3464718	приправка	77
2274832	Приправыч	450
98126	Природная аптека	17
14293	Природный бальзам	13
41202	Причуда	42
772268	ПРО МЕН	12
73438	Про Пак	2
73451	Про Пек	1
1711302	Пробиос	6
441467	ПРОБЮРО	1322
783968	Прованс	11
525532	Прогресс	2
40714	Прод.от Ильиной	13
28905	ПРОДАЛЬЯНС	6
93814	Продвижение	5
2732249	продком	1
69285	Продпол	3
26780	Продукция ЗАО Карат	7
22619	Продукция Каменка Мясо	14
22202	Продукция Снэк Экспорт химия	62
1195038	Продюкта Винебль	2
1278086	Прокос	11
1182672	ПроктерЭндГембл	18
1197159	Пролом вода	1
2725008	Пром Картон	2
821063	ПРОМЕТСЕЙФ	4
175219	Промонторбор (Венгрия)	1
803895	Промснабфарфор	3
470437	Промтекс	6
139046	Промтэк	5
2254928	Промыслов	2
1669575	Промышленные разъемы PRATIKA	75
2231838	ПроНейл	3
40193	Проноти	2
2488192	Пронтидее	3
1702108	Пронто	1
680613	Пронто ин Тавола	6
453819	Пропеллер	38
49165	Простая	2
50376	Просто	39
80622	Просто Макароны	4
30599	ПРОСТО СУПЕР	4
13710	Просто чисто	115
841252	Просто Чудо	4
62479	Простоквашино	324
2473985	Простые Правила	18
3453105	ПРОТЭК	2
331248	Проф-Пресс	5557
1263260	Профф	1
1254116	Проффс	5
1337011	Прохлеб	2
674250	Прочая продукция PHOENIX	1
1669902	Прочее Калина	2
813740	Прочее Си Айрлайд	3
1218653	Прочие	54
13499	Прочие дезинфекция Н.К.	1
620	Прочие Калина	68
5334	Прочие Си Айрлайд	17
2732402	прошу к столу	4
1195041	Прунотто	2
2234275	Прунье	3
2468378	Пряников и Печенькин	12
49168	Псков	4
152479	Псковпищепром 302	10
150191	Псковпищепром(Настойки) 303	6
2732655	Псковская обл	1
1676676	Пти	1
62454	Пти Баску	4
816194	Пти Муа	2
1337984	Пти-дук	1
673742	Птицы	9
137060	Птицы Цейлона	28
829023	Пуглиа Сапори	9
36822	Пуин	11
2426681	Пулента	5
93755	Пума	1
690644	Пунта Невада	2
45516	Пунта Ногаль	5
2250998	Пур Ватер	3
1679439	Пур Смайл	14
2237290	Пуре	6
737658	Пуре Фуд	14
1269320	Пусси	1
776523	ПУССИ-КЭТ	6
50578	Путина	48
48921	Путинка	25
152545	путинка 777	13
1215516	Путти Пипс	3
1980122	Пуффи	14
1253186	Пушистики	1
1668881	Пушистые друзья	1
139904	Пушок	4
45522	Пуэрто Вьехо	4
871327	ПФ Невская	4
1269322	Пфаннер	1
232842	Пчела Маня	21
5785	Пчелка	1027
881606	Пчелка Майя	1
502606	Пчелка ТПК	10
759859	Пчеловод	4
80893	Пышка	1
80895	Пышный НМЖК	1
690649	Пьер Балтье	1
45527	Пьер Жан	9
1201586	Пьер Кардэн	26
45307	Пьер Марсель	3
2426692	Пьер Нероль	1
688530	Пьер Ривьер	2
1660069	Пьер Ривьер и Филс	3
1194792	Пьер Ришар	4
691421	Пьер Спейер	1
72575	Пьер Ферран	4
63986	Пьер-о-рей	8
758785	Пьетро Коричелли	4
1686436	Пьюлософи	4
45539	Пьюпилла	2
737465	Пьюр Шоколат	2
1708151	Пьяселли	1
2502670	Пьяцца	1
2244415	Пьячелли	11
45544	ПэйнтерсК.	3
113059	Пэйтит мой	1
54735	Пэлфорд	7
678998	ПЭМБИ	2
105387	Пюредерм	1
149470	Пятн_к	7
2469078	Пятый Океан	2
37906	Пять звезд	14
50593	Пять морей	16
49173	Пять Озер	24
3488631	пять поваров	55
1665181	Пять углов	1
721060	Р-Маркет	4
130927	Р.Амадэус	2
71020	Р.Моцарт	47
1731018	Р.О.С.Т. XXI	54
45593	Р.Пере	2
45596	Р.Рокэта	4
111848	Рабек	2
94435	Рабенхорст	28
45600	Раванал	8
62488	Равенсбергер	11
2425443	Равентос и Бланк	2
29319	Равиолло	136
1295390	Равифрут	6
149706	РАД22	25
19691	Радиант	8
144054	РАДИУС	4
103594	Радлз	2
805662	РАДОСТИН	7
486	Радуга	144
87671	Радуга Чудес	45
3271707	радченко	277
457108	Развивашки	354
3529723	размешайка	31
2259853	Разновес	4
588773	разное	10
3087	Раил	2
45612	Райен	8
37281	Райен С.Л.	39
45620	Раймат	5
1195077	Раймон Раньо	4
729779	Райнер	3
122535	Райнетт	1
2497552	Райсад	2
51701	Раквере	13
120612	Раквери	1
94437	Ракия	5
10464	Ракушка	12
78848	Рамаззотти	4
63994	Раме	5
2743866	Рамено	2
127792	Раменский Кондитерский Комбинат	1
28410	РАМИР	9
817836	Рамиро	1
48550	Рамлеса	8
763417	Рамоз	2
721016	Рамон Пена	6
108250	Рамос Пинто	7
801856	Рамош Пинто	2
45627	Рампольди	6
50928	Ранет	3
444008	Ранетки	5
2244876	Раниери	3
40198	Рантис	271
514274	Рапира	5
45632	Рапито	7
115485	Раптика	12
485744	Раптор	7
859452	Рарити	1
718685	Раскат	7
50930	Распак	12
761788	Растения	1
808266	Расти Большой!	11
687453	Расти малыш	6
864601	Растительная серия	16
2718717	РАСХН	1
856215	РАТА	1
40901	Ратибор	66
3269117	ратимир	12
514829	РАТС-ФАТС	2
97851	Раумдафт	2
152529	Раунд-М 8 996	2
119494	Раух	4
2446181	Раффаэлло	1
52821	Рачелли	7
63625	РБК	2
156342	РВВК (Россия) 89	15
156324	РВВК 1	8
1199508	РВВК(водка) 100	1
479185	РДК	14
1799992	РДК Компани	1
699565	Реал	5
1278246	Реал Снек	7
2475650	Реализация Идей	5
23306	Реалма	3
118842	РеБар	3
29842	РЕБЕР	9
38770	Реванш	15
45640	Реве де Фр	4
447400	Реверс	4
190	Ревивор	13
1657836	Револ	5
137086	Революшн	14
759645	Регалия	5
122990	Регент	3
94443	Ред Булл	1
776339	Ред Грасс	2
741032	Ред Кинг	4
690668	Ред Лайн	3
94425	Ред&Блу	9
45645	Ред&Вайт	5
2226641	Редмонд	12
63601	Редондо	3
82505	Редоро	1
825508	Реемтсма	16
45651	Рез Привада	2
729801	Резекненский МК	7
257588	Резина RIVERSIDE	7
259854	Резина YUM	146
45654	Рей де Копас	2
839576	Рей Сол	1
60123	Рейг	10
682401	Рейзор	6
85614	Рекондор	40
110760	Рекс	12
679116	Рекс Сиборум	16
1203486	Рексона	5
1683149	Реле контроля	2
702388	Релиш	11
131834	Рельеф	11
703907	Релюкс	1
55434	Рембрант	4
53293	Ремеко	230
45658	Ремондо	4
36825	Ремполис	7
1195105	Ренасер	1
690663	Ренато Ратти	4
690674	Рене Барбье	1
689633	Рене Мюре	5
3497421	Ренессанс косметикс	49
783059	Рензини	9
122561	Рениджер	1
1288658	Ренова	1
127797	Реновация	5
2249869	РенСпридел	5
1659087	Ренто	44
45662	Реняр	2
675701	Репейная серия	2
677697	Рептилии	10
684036	РЕСПЕКТ	6
1254167	Республиканский пчеловод	2
90848	Реста Лайн	95
2466879	Рестоль	3
29504	Ресторанте	11
1280904	Ресурс-Спб	4
63479	Ретайп	1
138478	Ретьер	16
87506	Рефлект	9
829904	Рефлетс де Франс	3
321856	Рефтамид	21
1963272	Рецепт-Холдинг	1
1240965	Рецепты Агафьи	1
3938	Рецепты Бабушки Агафьи	460
2750967	РЕЧЬ	82
749109	Ржевка-хлеб	5
128004	Рианс	4
263385	Ривайвел	26
1346830	Риваль	6
1209157	РИГЛИ ЖЕВ/РЕЗ	3
1206796	РИГЛИ САХАР	6
1316295	РИГЛИ СУХАРИКИ	2
1186985	Ридел	14
37991	Рижский	12
839424	Рижский МК	2
134374	Рижский хлеб	34
2256080	Рижский янтарь	3
725010	Рижское Золото	31
809353	Ризо Галло	9
723503	Ризоли	19
100187	Рийет	1
2220681	Рика Феста	11
45667	Риказоли	6
1671562	Рикконен	3
464112	РИКО	35
150392	РИКОМ 42	13
45672	Рикосса	5
22512	Рикс	1
64329	Римедия	5
105238	Римио	4
863845	Римусс	3
271329	Римэкс-2	66
102289	Ринати	4
38729	Ринга	10
809395	РИО	62
95486	Рио Гранд	13
1705844	Рио Гуадельфео	1
30508	РИО-САН	1
63123	Риоверде	1
45680	Риоха	8
2751102	Рипол	800
762875	Рисовашка	6
137100	Ристон	13
690688	Ритмо	1
2273085	Риттер Спорт	9
40569	Ритценкоф	77
1186785	Ритценхофф	29
782049	Риф	33
868548	Рихтер	1
1253318	Рич Коконсупер	6
2498834	Ричард	8
1340417	Ричман	8
76586	Ричмонд	58
860799	Рише Натур	2
125509	Ришмон	12
79868	РМЖК	11
1701768	РМК	1
47897	Роб Рой	3
94456	Робби Баббле	5
47900	Роберт Бернс	1
785948	Роберто	12
45552	Роберто Ансельми	2
131729	Роберто Ди Марио	1
49180	Роберто Кавалли	3
2254620	Роберто Риони	1
74627	Роберто Тотти	1
1189613	Робертс	19
1656281	Робо	21
852446	Ровента	1
62897	Рогачев	4
2741095	рогачевъ	1
483269	РОГНЕДА	83
1800947	Рогожин А.О	2
50370	Родео Драйв	3
3360810	РОДИОН ПРИНТ	15
48333	Родники Кавказа	18
1690780	Родной дом	2
3381164	Родные края	6
38124	Рожков	69
125925	Рожок	11
132152	Розанна	3
45708	Роземаунт	7
39612	Розенберг	15
43865	Розенталер	2
2221228	Розенфеллнер	12
102306	Розино	3
1817347	Розовый слон	32
2228431	Розэттэ	1
2751978	Ройс	30
37552	РОК	171
849165	РОК ЭРАУНД зе КЛОК	3
1233678	Рока	3
692516	Рокетта	2
125520	Рокишкио	13
690657	Рокка делле Маче	2
690693	Рокка Свева	2
45555	Рокки дей Манзони	5
1195170	Рокко делле Мачие	2
810573	РОКЛАЙТ	2
2260769	Роклер	3
38003	Роколор	106
1717260	Рокс	7
91660	Рокси Плюс	2
125528	Рокфор Сосьете	2
2260773	Рокфорти	1
860527	Ролбен	3
690696	Роллан де Би	2
23418	Роллтон	338
78858	Романа	4
139401	Романов	2
45714	Романовское	5
84692	Романс Спа	15
288198	Романтика	16
2254611	Романтика Славы Зайцева	4
46962	Ромате	5
118699	Ромашка	8
729683	Ромео	2
1305847	Ромео и Джульетта	1
82522	Ромуло	8
785395	Ронд Трейд	61
2225559	Ронд-Трейдинг	1
2226448	Рондапродукт	2
53760	Рондо	19
43610	Ронес	13
690710	Ронко	2
69468	Ропиан	5
175221	РОРО	1
9930	Роса	5
99526	Росанна	2
692518	Росбахер	6
45730	Росеново	1
801724	Роси	2
48556	Росинка	18
72927	Роскар	35
74635	Роскафе	18
475817	Рославльская игрушка	128
205409	РОСМЭН	3211
757779	Роснер	5
83839	Росорех	2
3490015	роспланта	17
90790	Росси	27
53739	Российские Лакомства	20
82532	Российские семена	3
72614	Российский	3
82883	Российский Творог	11
139420	Российское	4
82536	Российское золотое	2
21971	Россия	77
14015	Россиянка	11
82540	Россияночка	1
48072	Россо	1
14011	Россомаха	3
99619	Ростагро	92
3266777	ростагроэкспорт	35
450002	Ростойс	7
476467	РостПласт	17
1254567	Росттофу	12
89	Рот Фронт	395
690718	Ротер	7
103601	РотэрБрой	3
117106	Роутин	11
776347	Рочестер	7
38090	Рош	5
48034	Роше (бак)	6
1189826	Рошен	164
699452	Роял	12
720672	Роял Ангора	18
771506	Роял Бекер	16
718801	Роял Блэк	12
75006	Роял Краб	7
2238717	Роял Кроун	6
32532	Роял Микс	7
2223064	Роял Порселайн	1
2429868	Роял Скин	2
1669808	Роял Форест	6
2421357	Роял Хэлт	2
2459370	Роялнут	1
723582	Роялтон Групп	102
39527	Рояль Кроун	67
1311180	Роян	6
718777	РТФ Диана	10
45737	Руа Де Аржин	7
2222274	Рубар	12
45745	Рубин Летняя страна	4
45750	Рубин Тока 1	5
175291	Рубин/Водка (Россия)	5
175297	Рубин/Кладовая Природы/Водка (Россия)	3
45756	Рудеберг	1
43613	Руджери	4
2714067	рудненский	1
692523	Рудольфув	1
2952746	Рудь	167
2462428	Руж де Флер	1
45759	Руж де Франс	3
101321	Руже	6
836670	Руже(соев)	7
100319	Ружи	7
71290	Рузанна	30
98783	Рузик	22
2732260	рузком	101
1184103	Рузское молоко	5
45763	Руиберг	2
1193154	Руиберг Вайнери	3
689707	Руините	3
1710023	Руисландия	1
1684593	Рукоделие	680
3309641	РУКОНТ	6
2446823	Рулле	3
1215634	Рум Декор	6
39190	Румянцево	11
45766	Руперт&Ротшильд	2
100506	Рус.Экспресс	6
113960	РусАгро	2
21724	РУСАЛ	1
51996	Русалочка	361
1203912	Русберри	8
100735	Руская нота	1
1692381	Руслада	7
1337282	Русландия	3
1816825	РусПод	2
716142	Русс	5
14667	Русская баня	11
175301	Русская Березка (Россия)	1
49184	Русская валюта	1
61483	Русская Икра	1
124537	Русская Картошка	158
175303	Русская Легенда	16
45769	Русская Лоза	29
41212	Русская Нива	98
49186	Русская Рулетка	1
61446	Русская рыба	4
679308	Русская Спичка	26
48857	РусскаяСубмарина	2
3419861	РУССКИЕ ТРАВЫ	2
262220	Русские Узоры	2
71325	Русский	41
45789	Русский Азов	89
3260173	Русский аппетит	141
741023	Русский Берег	24
64781	Русский Бисквит	100
49188	Русский Бриллиант	22
61372	Русский Буфет	11
776251	Русский винокур	29
95077	Русский Гарант	3
49198	Русский Графин	11
724441	Русский Дар	6
30601	РУССКИЙ ЗАВТРАК	15
38417	Русский Изыск	2
2437761	Русский икорный дом	14
264319	Русский карандаш	26
3401956	Русский кондитер	32
49204	Русский лед	2
733943	Русский Лен	43
83291	Русский мед	18
82509	Русский МЖК	4
2274815	Русский Огород	303
718771	Русский Осетр	10
88	Русский Продукт	175
144060	РУССКИЙ ПРОМЫШЛЕННИК	3
49207	Русский размер	4
227712	Русский Рыбный Мир	49
107401	Русский Снэк	4
25539	Русский Стандарт	41
116734	Русский Стиль	141
763146	Русский Стиль (н.п.и)	4
482672	Русский стиль Кук.Театр	1
464108	Русский стиль н.п.и.	3
536717	Русский стиль ПВХ Вес.Ком	1
37847	Русский стол	45
107980	Русский текстиль	1
1699394	Русский фейерверк	12
56133	Русский хит	20
85662	Русский холод	101
28449	РУССКИЙ ЦИКОРИЙ	22
49231	Русский шик	2
144442	РУССКИЙ ШОКОЛАД	22
143141	РУССКИЙ ЭКСПРЕСС	4
692818	Русское Золото	1
2247511	Русское качество	2
30951	Русское Море	194
7348	Русское поле	117
45785	Русское Собрание	12
2228772	Руссо	1
2476149	РусСтиль	4
151958	РУСТ 14	6
152592	РУСТ21	5
38735	Рустика ди Парма	2
2251988	Рустикелла	2
63991	Рустико Марроне	3
698170	Русь	26
149689	Русьимпорт	76
76238	РусьХлеб	38
105475	Рута	353
1233781	Рута 1913	7
758640	Рухело	2
65117	Ручьи	15
48573	Рушаночка	10
684562	Рыбарь	8
272892	Рыбинзон	4
37507	Рыбка.Ру	10
2257807	Рыбком	1
36601	Рыбмастер	9
132533	Рыбная Гармония	4
3304126	рыбная держава	62
271810	Рыбная карта	4
2732333	рыбная миля	3
2257809	Рыбная страна	1
2257811	Рыбное меню	10
264664	Рыбные консервы Калининград	20
2257822	Рыбный остров	24
79196	Рыбный Ряд	6
2430375	Рыбный Стандарт	3
101331	Рыбный Стандарт №1	4
2257826	Рыбный стандартъ №1	2
65695	Рыбный Сувенир	2
2257829	Рыбоведовъ	1
813078	Рыбоед	34
3513362	рыбомиров	42
1300799	РЫБОПРОДУКТЫ	1
673759	рыбы	10
94468	Рыжая корова	5
62492	Рыжий Ап	40
813123	Рыжий Кот	443
48581	Рычал Су	3
94449	Рэд Девил	8
137281	Рэд Слим	5
103610	Рэдлер	1
1209667	Рэйд	4
98793	Рэйдмакер	11
2761468	РЭМО	3
82560	Рэп	10
79199	Рюген Фиш	19
863785	Рюинар	3
790043	Рюкзаки	1
79881	Ряба	49
475465	Ряжская печатная фабрика	4
22267	Ряжский погребок	57
676341	Рязанская фабрика жестяной упаковки	92
